installation_id,year,free,emission
PL_654,2018,49995,35655
PL_654,2019,48641,35109
PL_654,2020,47297,33799
PL_321,2013,11285,15309
PL_321,2014,13862,15923
PL_321,2015,13614,13060
PL_321,2016,13363,10460
PL_321,2017,13110,10200
PL_321,2018,12855,11689
PL_321,2019,12596,9878
PL_321,2020,12336,9995
PL_655,2013,16206,10218
PL_655,2014,19795,3087
PL_655,2015,7821,1899
PL_655,2016,4645,0
PL_322,2013,8205,12601
PL_656,2013,5506,5328
PL_656,2014,5406,3670
PL_656,2015,5306,2538
PL_656,2016,2618,1981
PL_656,2017,2565,532
PL_657,2013,82479,73220
PL_657,2014,81046,93554
PL_657,2015,79597,90257
PL_657,2016,78132,102085
PL_657,2017,76652,99015
PL_657,2018,75157,77661
PL_657,2019,73644,64672
PL_657,2020,72125,59164
PL_323,2013,7883,9191
PL_323,2014,7544,10171
PL_323,2015,7210,9955
PL_323,2016,6882,8768
PL_323,2017,6560,7716
PL_323,2018,6245,8810
PL_323,2019,5935,2780
PL_658,2013,14824,36866
PL_658,2014,13028,32948
PL_658,2015,16914,37869
PL_658,2016,16351,38008
PL_658,2017,15839,40129
PL_658,2018,15376,40775
PL_658,2019,15066,34704
PL_658,2020,14756,31950
PL_659,2013,5133,9633
PL_659,2014,5044,8936
PL_659,2015,4954,8871
PL_659,2016,4863,9109
PL_659,2017,4770,8975
PL_659,2018,4677,9261
PL_659,2019,4583,8767
PL_659,2020,4489,8862
PL_324,2013,7138,11606
PL_324,2014,7014,11918
PL_324,2015,6889,7392
PL_660,2013,48545,52290
PL_660,2014,47701,49745
PL_660,2015,46848,49516
PL_660,2016,45986,51801
PL_660,2017,45115,62975
PL_660,2018,44235,53890
PL_660,2019,43345,50353
PL_660,2020,42450,48871
PL_661,2013,171255,151112
PL_661,2014,168280,154708
PL_661,2015,165271,150217
PL_661,2016,162230,196726
PL_661,2017,159156,212839
PL_661,2018,156053,196921
PL_661,2019,152910,216922
PL_661,2020,149757,120512
PL_662,2013,12527,19989
PL_662,2014,12198,18397
PL_662,2015,11870,17602
PL_662,2016,11544,14436
PL_663,2013,7949,15057
PL_663,2014,6964,14737
PL_663,2015,6035,11357
PL_327,2013,11523,12422
PL_327,2014,9469,10518
PL_327,2015,7641,12489
PL_327,2016,6032,11633
PL_327,2017,4634,11735
PL_327,2018,3438,11241
PL_327,2019,2744,11194
PL_327,2020,2171,11076
PL_329,2013,11800,20233
PL_329,2014,11291,22185
PL_329,2015,10797,21151
PL_329,2016,10320,25622
PL_329,2017,9859,17887
PL_329,2018,9411,15392
PL_329,2019,8981,13753
PL_329,2020,8576,15201
PL_667,2013,1408,3237
PL_667,2014,1365,2938
PL_667,2015,1320,1650
PL_331,2013,5454,10176
PL_670,2013,2650,4668
PL_670,2014,2604,5426
PL_670,2015,2557,4768
PL_670,2016,2510,5621
PL_670,2017,2463,7369
PL_670,2018,2415,7265
PL_670,2019,2366,5997
PL_670,2020,2317,0
PL_671,2013,6263,6554
PL_671,2014,6016,4932
PL_671,2015,5771,5135
PL_671,2016,5530,6165
PL_671,2017,5294,6018
PL_671,2018,5060,5443
PL_671,2019,4832,4894
PL_671,2020,4608,4637
PL_672,2013,1341,2870
PL_672,2014,1317,2619
PL_672,2015,1294,2054
PL_672,2016,1270,3029
PL_672,2017,1246,3992
PL_672,2018,1222,3872
PL_672,2019,1197,5520
PL_672,2020,1172,0
PL_334,2013,4765,5601
PL_334,2014,4264,5568
PL_334,2015,3777,5505
PL_334,2016,3304,5520
PL_334,2017,2847,5285
PL_334,2018,2404,5278
PL_334,2019,1976,5860
PL_334,2020,1562,2496
PL_674,2013,13512,17797
PL_674,2014,13277,22075
PL_674,2015,13040,20058
PL_674,2016,12800,24603
PL_674,2017,12557,22469
PL_674,2018,12313,22473
PL_674,2019,12065,6456
PL_336,2013,27224,40339
PL_336,2014,22098,37293
PL_336,2015,17565,36075
PL_336,2016,13613,39318
PL_336,2017,10214,39425
PL_336,2018,7801,38302
PL_336,2019,6410,36587
PL_336,2020,5071,35558
PL_675,2013,6767,14745
PL_675,2014,5885,12028
PL_675,2015,5063,11225
PL_675,2016,4297,10763
PL_675,2017,3588,11205
PL_675,2018,2962,10307
PL_675,2019,2433,9083
PL_675,2020,1925,9530
PL_337,2013,27327,64604
PL_337,2014,25799,59798
PL_337,2015,24302,58229
PL_337,2016,22840,61229
PL_337,2017,21412,60676
PL_337,2018,20017,49951
PL_337,2019,18656,60274
PL_337,2020,17334,60422
PL_676,2013,74147,35310
PL_676,2014,56265,17186
PL_676,2015,40898,7710
PL_676,2016,16329,17598
PL_676,2017,7330,40492
PL_676,2018,17425,31220
PL_676,2019,6954,29523
PL_676,2020,5501,21587
PL_677,2013,22419,42685
PL_677,2014,19708,39816
PL_677,2015,17142,38594
PL_677,2016,14721,36490
PL_677,2017,12447,32605
PL_677,2018,10309,36917
PL_677,2019,8305,30976
PL_677,2020,6470,17417
PL_338,2013,8647,14837
PL_338,2014,7521,14686
PL_338,2015,6470,14838
PL_338,2016,5493,15291
PL_338,2017,4653,16077
PL_338,2018,3929,15454
PL_338,2019,3228,15307
PL_338,2020,2554,16257
PL_679,2013,15142,20935
PL_679,2014,12309,18340
PL_679,2015,9804,21099
PL_679,2016,7616,23174
PL_679,2017,5732,22910
PL_679,2018,4140,20850
PL_679,2019,3039,11572
PL_680,2013,784097,805516
PL_680,2014,747677,784227
PL_680,2015,707930,770374
PL_680,2016,661781,477942
PL_680,2017,622505,113884
PL_680,2018,72773,109638
PL_680,2019,53094,8022
PL_680,2020,16681,14200
PL_339,2013,24056,21104
PL_339,2014,23320,20458
PL_339,2015,22592,21242
PL_339,2016,21871,19003
PL_339,2017,21156,19469
PL_339,2018,20450,18884
PL_339,2019,19749,18224
PL_339,2020,19060,20058
PL_681,2013,8238,16526
PL_681,2014,6918,14655
PL_681,2015,5724,9111
PL_682,2013,4411,3304
PL_682,2014,4335,3413
PL_682,2015,4257,3281
PL_682,2016,4178,3687
PL_682,2017,4099,3361
PL_682,2018,4019,2650
PL_682,2019,3938,2838
PL_682,2020,3857,2615
PL_683,2013,232713,276137
PL_683,2014,227830,250612
PL_683,2015,222413,273275
PL_683,2016,216151,269508
PL_683,2017,210411,254125
PL_683,2018,205329,260280
PL_683,2019,200246,211310
PL_683,2020,193027,268943
PL_341,2013,5139,4143
PL_341,2014,2642,0
PL_684,2013,10490,18049
PL_684,2014,9755,13980
PL_684,2015,9073,13726
PL_684,2016,8444,14351
PL_684,2017,7978,17289
PL_684,2018,7526,16183
PL_684,2019,7084,10892
PL_684,2020,6655,7650
PL_686,2013,36597,44117
PL_686,2014,29954,45779
PL_686,2015,24055,38660
PL_686,2016,18885,37139
PL_686,2017,14409,40239
PL_686,2018,10604,37413
PL_686,2019,7620,34524
PL_686,2020,6056,30993
PL_687,2013,57864,77687
PL_687,2014,47773,70902
PL_687,2015,38761,65080
PL_687,2016,30804,75319
PL_687,2017,23858,78992
PL_687,2018,18577,77796
PL_687,2019,15264,74276
PL_687,2020,12076,73510
PL_688,2013,10805,28371
PL_688,2014,9669,30285
PL_688,2015,8565,30142
PL_688,2016,7494,30685
PL_688,2017,6455,28114
PL_688,2018,5451,25507
PL_688,2019,4479,23626
PL_688,2020,3543,23184
PL_343,2013,8822,12408
PL_343,2014,8381,10330
PL_343,2015,7963,10472
PL_343,2016,7568,10264
PL_343,2017,7192,11190
PL_343,2018,6838,5307
PL_689,2013,9200,11234
PL_689,2014,9039,12549
PL_689,2015,8878,12643
PL_689,2016,8715,12996
PL_689,2017,8550,13055
PL_689,2018,8382,12956
PL_689,2019,8214,12680
PL_689,2020,8044,8275
PL_690,2013,9815,10562
PL_690,2014,8053,9211
PL_690,2015,6485,9783
PL_690,2016,5108,13206
PL_690,2017,3912,9981
PL_690,2018,3143,9323
PL_690,2019,2582,8234
PL_690,2020,2043,5641
PL_344,2013,21620,25500
PL_344,2014,18895,24289
PL_344,2015,16337,23229
PL_344,2016,13948,23330
PL_344,2017,11720,26414
PL_344,2018,9648,24797
PL_344,2019,7727,23944
PL_344,2020,6049,21344
PL_692,2013,31336,39848
PL_692,2014,25714,27851
PL_692,2015,20715,27260
PL_692,2016,16324,31461
PL_692,2017,12516,32148
PL_692,2018,9266,29940
PL_692,2019,7462,28052
PL_692,2020,5925,27303
PL_345,2013,11142,19886
PL_345,2014,10644,17866
PL_345,2015,10154,16328
PL_345,2016,9673,17494
PL_345,2017,9201,19709
PL_345,2018,8740,17605
PL_345,2019,8286,16747
PL_345,2020,7844,17165
PL_346,2013,14315,18555
PL_346,2014,12440,18743
PL_346,2015,10691,20411
PL_346,2016,9067,18048
PL_346,2017,7563,17532
PL_346,2018,6192,16714
PL_346,2019,5087,15179
PL_346,2020,4025,15204
PL_694,2013,28167,27681
PL_694,2014,22991,24086
PL_694,2015,18399,23217
PL_694,2016,14381,26653
PL_694,2017,10907,26831
PL_694,2018,7961,22893
PL_694,2019,5705,22413
PL_694,2020,4513,21236
PL_696,2013,7950,9359
PL_696,2014,6543,8542
PL_696,2015,5288,4986
PL_347,2013,9171,27045
PL_347,2014,8207,20561
PL_698,2013,29578,48013
PL_698,2014,24398,40349
PL_698,2015,19776,42032
PL_698,2016,15697,43528
PL_698,2017,12140,43310
PL_698,2018,9979,43303
PL_698,2019,8199,38780
PL_698,2020,6487,36176
PL_699,2013,23157,22993
PL_699,2014,22754,25332
PL_699,2015,22347,28448
PL_699,2016,21935,31029
PL_699,2017,21520,30859
PL_699,2018,21101,29348
PL_699,2019,20676,30985
PL_699,2020,20249,19624
PL_700,2013,8136,9970
PL_700,2014,6696,9363
PL_700,2015,5412,7668
PL_701,2013,10143,12528
PL_701,2014,8320,11227
PL_701,2015,6700,10775
PL_701,2016,5276,6159
PL_349,2013,8420,8885
PL_349,2014,7536,6840
PL_349,2015,3338,8169
PL_349,2016,5840,7742
PL_349,2017,2516,5217
PL_350,2013,32857,62414
PL_350,2014,32286,63327
PL_350,2015,20836,68834
PL_350,2016,18230,79293
PL_350,2017,15704,68383
PL_350,2018,13260,59816
PL_350,2019,10895,46682
PL_350,2020,8620,22669
PL_703,2013,22180,6159
PL_703,2014,18382,6194
PL_703,2015,14985,5164
PL_703,2016,11979,6125
PL_703,2017,9344,4414
PL_703,2018,7519,6675
PL_703,2019,6184,3104
PL_703,2020,4899,3395
PL_351,2013,35794,61326
PL_351,2014,35130,70685
PL_351,2015,22396,66962
PL_351,2016,19595,69825
PL_351,2017,16880,69905
PL_351,2018,14253,63253
PL_351,2019,11712,49240
PL_351,2020,9265,43120
PL_705,2013,25198,56189
PL_705,2014,24210,53392
PL_705,2015,23287,51321
PL_705,2016,22428,49917
PL_705,2017,21629,49727
PL_705,2018,20887,49294
PL_705,2019,20254,46491
PL_705,2020,19697,44723
PL_352,2014,0,5
PL_352,2015,0,4
PL_352,2017,0,1
PL_706,2013,43842,42982
PL_706,2014,35876,39375
PL_706,2015,28801,39566
PL_706,2016,22596,39026
PL_706,2017,17222,38168
PL_706,2018,12649,37721
PL_706,2019,8838,36250
PL_706,2020,6536,35225
PL_707,2013,9898,10529
PL_707,2014,9393,10031
PL_707,2015,8898,9972
PL_707,2016,10333,9776
PL_707,2017,9819,10242
PL_707,2018,9320,10356
PL_707,2019,8831,9969
PL_707,2020,8356,10557
PL_354,2013,15375,22693
PL_354,2014,12989,19580
PL_354,2015,10854,17565
PL_354,2016,8969,15653
PL_354,2017,7318,21186
PL_354,2018,5894,16507
PL_354,2019,4251,9622
PL_708,2013,29064,33114
PL_708,2014,27500,34977
PL_708,2015,25968,35961
PL_708,2016,24469,37648
PL_708,2017,23004,37242
PL_708,2018,21574,39094
PL_708,2019,20176,41341
PL_708,2020,18818,31030
PL_709,2013,26992,36615
PL_709,2014,25396,33840
PL_709,2015,23841,32956
PL_709,2016,22326,29805
PL_709,2017,20853,33038
PL_709,2018,19420,29614
PL_709,2019,18027,34702
PL_709,2020,16680,35790
PL_355,2013,30622,55538
PL_355,2014,29641,68432
PL_355,2015,30730,62996
PL_355,2016,30166,54615
PL_355,2017,29599,55154
PL_355,2018,29026,56644
PL_355,2019,28448,62732
PL_355,2020,27868,55997
PL_356,2013,21445,24651
PL_356,2014,20650,23269
PL_356,2015,21445,23732
PL_356,2016,20969,21449
PL_356,2017,20493,22021
PL_356,2018,20014,22896
PL_356,2019,19535,23027
PL_356,2020,19058,22890
PL_710,2013,11583,9929
PL_710,2014,11382,9661
PL_710,2015,11179,9637
PL_710,2016,10972,8666
PL_710,2017,10765,9172
PL_710,2018,10555,9621
PL_710,2019,10343,8823
PL_710,2020,10129,8689
PL_357,2013,6898,8354
PL_357,2014,5695,7189
PL_357,2015,4621,7374
PL_357,2016,3672,7171
PL_357,2017,2843,7416
PL_357,2018,2260,7336
PL_357,2019,1857,141
PL_358,2013,19039,24167
PL_358,2014,17040,23827
PL_358,2015,22969,24438
PL_358,2016,22546,24063
PL_358,2017,22118,24195
PL_358,2018,21687,23128
PL_358,2019,21251,21550
PL_358,2020,20812,17177
PL_359,2013,4282,791
PL_359,2014,3883,259
PL_359,2015,3493,44
PL_359,2016,3115,133
PL_359,2017,2747,91
PL_359,2018,2392,96
PL_359,2019,2048,45
PL_359,2020,1715,111
PL_714,2013,9639,26685
PL_714,2014,8626,25098
PL_714,2015,7640,26885
PL_714,2016,6685,19569
PL_361,2013,1642630,1365689
PL_361,2014,1613811,1510232
PL_361,2015,1584698,1612667
PL_361,2016,1555322,1617919
PL_361,2017,1525673,1467384
PL_361,2018,1495773,1601514
PL_361,2019,1465551,1465919
PL_361,2020,1435242,1515849
PL_716,2013,37423,33385
PL_716,2014,30306,29889
PL_716,2015,24023,21846
PL_716,2016,18551,9830
PL_716,2017,8335,10633
PL_716,2018,5243,9814
PL_716,2019,4109,6526
PL_362,2013,2610223,2529377
PL_362,2014,2541084,2281754
PL_362,2015,2476908,2631913
PL_362,2016,2507948,2556591
PL_362,2017,2445940,2513764
PL_362,2018,2384038,2663180
PL_362,2019,2322092,2798447
PL_362,2020,2260574,2567319
PL_718,2013,11354,13574
PL_718,2014,9476,12650
PL_718,2015,7787,13161
PL_718,2016,6283,11274
PL_718,2017,4955,12581
PL_718,2018,3797,12688
PL_718,2019,2937,11350
PL_718,2020,2323,11433
PL_719,2013,16775,23136
PL_719,2014,15556,23170
PL_719,2015,14439,22829
PL_719,2016,13426,20833
PL_719,2017,12511,17530
PL_719,2018,11692,9837
PL_363,2013,97843,94560
PL_363,2014,96144,81070
PL_363,2015,94424,79620
PL_363,2016,92687,75881
PL_363,2017,97244,90381
PL_363,2018,148666,148634
PL_363,2019,145736,156280
PL_363,2020,142801,111811
PL_364,2013,62564,51159
PL_364,2014,61459,48089
PL_364,2015,60341,49004
PL_364,2016,59213,46975
PL_364,2017,58074,48786
PL_364,2018,56924,31996
PL_722,2013,24464,34061
PL_722,2014,20309,29917
PL_722,2015,16585,30762
PL_722,2016,13283,32309
PL_722,2017,10385,33641
PL_722,2018,8110,33508
PL_722,2019,6664,32727
PL_722,2020,5272,32650
PL_723,2013,6344,16155
PL_365,2013,168845,124707
PL_365,2014,165913,127809
PL_365,2015,162945,148800
PL_365,2016,159947,150142
PL_365,2017,156917,125766
PL_365,2018,153857,150987
PL_365,2019,150759,114343
PL_365,2020,147650,153296
PL_366,2013,64871,59573
PL_366,2014,63744,62193
PL_366,2015,62604,76912
PL_366,2016,61452,68830
PL_366,2017,60288,52161
PL_366,2018,59112,61954
PL_366,2019,57922,62878
PL_366,2020,56727,61430
PL_367,2013,125918,89450
PL_367,2014,123731,93232
PL_367,2015,121518,95146
PL_367,2016,119283,99131
PL_367,2017,117023,100720
PL_367,2018,114741,96586
PL_367,2019,112430,100668
PL_367,2020,110112,88518
PL_368,2013,138623,80364
PL_368,2014,136216,78187
PL_368,2015,133780,86542
PL_368,2016,131318,80666
PL_368,2017,128830,85737
PL_368,2018,126318,92946
PL_368,2019,123774,85765
PL_368,2020,121222,72437
PL_727,2013,4240,11644
PL_370,2013,1035631,973924
PL_370,2014,1017643,973927
PL_370,2015,999444,922576
PL_370,2016,981055,871696
PL_370,2017,962467,916272
PL_370,2018,943699,815052
PL_370,2019,924697,533006
PL_370,2020,905629,416596
PL_729,2013,11384,16600
PL_729,2014,9475,14765
PL_729,2015,7760,14336
PL_729,2016,6236,16103
PL_729,2017,4896,13087
PL_371,2013,119734,136512
PL_371,2014,117653,100309
PL_371,2015,115550,116065
PL_371,2016,113423,118097
PL_371,2017,129853,127941
PL_371,2018,133301,133551
PL_371,2019,130644,123784
PL_371,2020,127979,122183
PL_730,2013,11341,3534
PL_730,2014,11144,3646
PL_730,2015,10945,3975
PL_730,2016,10743,2972
PL_730,2017,10540,3678
PL_730,2018,10334,2073
PL_730,2019,10126,2392
PL_730,2020,9917,2655
PL_372,2013,23361,23527
PL_372,2014,22955,30180
PL_372,2015,22544,29635
PL_372,2016,22130,32328
PL_372,2017,21710,36921
PL_372,2018,21287,34717
PL_372,2019,20858,35435
PL_372,2020,20428,33031
PL_732,2013,15805,25955
PL_732,2014,13185,22550
PL_732,2015,10830,13450
PL_732,2016,8733,16169
PL_732,2017,6883,13762
PL_732,2018,5790,14082
PL_732,2019,4758,13793
PL_732,2020,3763,14525
PL_373,2013,24910,31555
PL_373,2014,24477,30865
PL_373,2015,24040,30396
PL_373,2016,23598,29828
PL_373,2017,23150,32921
PL_373,2018,22699,35094
PL_373,2019,22242,36220
PL_373,2020,21783,37193
PL_733,2013,10594,15232
PL_733,2014,10410,15354
PL_733,2015,10224,14719
PL_733,2016,10035,14513
PL_733,2017,9846,18170
PL_733,2018,9654,17422
PL_733,2019,9460,13945
PL_733,2020,9264,13914
PL_374,2013,72704,0
PL_375,2013,1136170,1524360
PL_375,2014,1142007,1665911
PL_375,2015,1121636,1682177
PL_375,2016,1101109,1525360
PL_375,2017,1080417,1566704
PL_375,2018,1059577,1614716
PL_375,2019,1038544,1517219
PL_375,2020,1017455,1068491
PL_376,2013,1019248,940434
PL_376,2014,1001544,997896
PL_376,2015,983633,999959
PL_376,2016,965535,941748
PL_376,2017,947241,1073603
PL_376,2018,928770,1096591
PL_376,2019,910069,1146271
PL_376,2020,891302,1138329
PL_736,2013,12379,24340
PL_736,2014,10389,22789
PL_736,2015,8590,34561
PL_736,2016,7282,37643
PL_736,2017,6273,42147
PL_736,2018,5297,41241
PL_736,2019,4353,39723
PL_736,2020,3443,40083
PL_737,2013,2343,0
PL_737,2014,2302,0
PL_378,2013,754256,853769
PL_378,2014,741156,629259
PL_378,2015,727901,777045
PL_378,2016,714508,934951
PL_378,2017,700971,904069
PL_378,2018,687302,955774
PL_378,2019,673462,967650
PL_378,2020,659575,974368
PL_740,2013,18546,29752
PL_740,2014,15502,26091
PL_740,2015,12760,26689
PL_740,2016,10316,28669
PL_740,2017,8420,28436
PL_740,2018,7110,28784
PL_740,2019,5843,26934
PL_740,2020,4621,26481
PL_379,2013,254119,317611
PL_379,2014,249705,334335
PL_379,2015,268108,340603
PL_379,2016,270424,300151
PL_379,2017,265318,309120
PL_379,2018,260168,324689
PL_379,2019,254960,287014
PL_379,2020,249737,294823
PL_380,2013,147819,180432
PL_380,2014,145251,177599
PL_380,2015,142654,186345
PL_380,2016,140029,125765
PL_380,2017,137376,100086
PL_381,2013,399758,236639
PL_381,2014,392815,247377
PL_381,2015,385790,323555
PL_381,2016,378691,335684
PL_381,2017,371517,334806
PL_381,2018,364272,331444
PL_381,2019,356937,248845
PL_381,2020,349577,332226
PL_744,2013,23012,33968
PL_744,2014,19268,29636
PL_744,2015,15892,29921
PL_744,2016,12876,32999
PL_744,2017,10208,33561
PL_744,2018,8438,36688
PL_744,2019,6933,36810
PL_744,2020,5485,35157
PL_1,2013,16816401,37178165
PL_1,2014,15541610,36886458
PL_1,2015,13501970,37051920
PL_1,2016,10282843,34941622
PL_1,2017,7788822,37646220
PL_1,2018,6211022,38348069
PL_1,2019,4627419,32741604
PL_1,2020,51048,30088805
PL_745,2013,12362,18072
PL_745,2014,10489,15835
PL_745,2015,8827,15690
PL_745,2016,7368,14986
PL_745,2017,6108,16483
PL_745,2018,5034,16105
PL_745,2019,4402,14990
PL_745,2020,3919,14710
PL_382,2013,901615,934346
PL_382,2014,885955,1080125
PL_382,2015,870110,971944
PL_382,2016,854101,1094119
PL_382,2017,837919,1025379
PL_382,2018,821579,1146733
PL_382,2019,863687,1203503
PL_382,2020,851855,1147102
PL_2,2013,3882897,6321343
PL_2,2014,3587594,6422060
PL_2,2015,3118922,5821226
PL_2,2016,2377219,5917008
PL_2,2017,1802162,6278862
PL_2,2018,1437267,7458645
PL_2,2019,2398388,7023261
PL_2,2020,14742,9698668
PL_383,2013,855718,848221
PL_383,2014,840855,893478
PL_383,2015,825817,767451
PL_383,2016,810622,916343
PL_383,2017,795264,1047958
PL_383,2018,779756,1180034
PL_383,2019,764055,1226139
PL_383,2020,748300,1000691
PL_384,2013,375620,309137
PL_384,2014,369096,294996
PL_384,2015,362495,316126
PL_384,2016,355825,316987
PL_384,2017,349083,325713
PL_384,2018,342276,313408
PL_384,2019,335384,219714
PL_384,2020,187884,302219
PL_3,2013,6761106,9994790
PL_3,2014,6247900,8140101
PL_3,2015,5431204,7595544
PL_3,2016,4137453,7838244
PL_3,2017,3135350,7108058
PL_3,2018,2500954,6892857
PL_3,2019,1864234,5521711
PL_3,2020,23163,5806624
PL_748,2013,26097,32335
PL_748,2014,21228,22963
PL_748,2015,16920,23453
PL_748,2016,13156,25476
PL_748,2017,9913,26174
PL_748,2018,7966,26889
PL_748,2019,6545,24655
PL_748,2020,5178,22003
PL_4,2013,5454903,10230491
PL_4,2014,5041623,10960698
PL_4,2015,4382409,11393513
PL_4,2016,3336840,12006243
PL_4,2017,210838,11192829
PL_4,2018,1195676,9728131
PL_4,2019,1033794,10463178
PL_4,2020,4280,10456362
PL_5,2013,2843341,5566819
PL_5,2014,2635505,6118214
PL_5,2015,2305619,6299450
PL_5,2016,811905,7733638
PL_5,2017,132571,7029514
PL_5,2018,129321,8219329
PL_5,2019,773061,6751791
PL_5,2020,122907,4555879
PL_750,2013,29276,42461
PL_750,2014,23883,36094
PL_750,2015,19101,40236
PL_750,2016,14920,42195
PL_750,2017,11308,37449
PL_750,2018,8248,40248
PL_750,2019,6297,35388
PL_750,2020,4994,38061
PL_6,2013,4768204,8385181
PL_6,2014,4406884,7246717
PL_6,2015,3830237,6548392
PL_6,2016,2915268,7050817
PL_6,2017,2206700,6484111
PL_6,2018,1758517,5249573
PL_6,2019,1308093,4357483
PL_6,2020,3946,2813803
PL_751,2013,12988,14427
PL_751,2014,10656,12028
PL_751,2015,8582,12972
PL_751,2016,6759,14034
PL_751,2017,5177,15294
PL_751,2018,3826,14195
PL_751,2019,3131,12570
PL_751,2020,2477,12398
PL_7,2013,1133498,1502218
PL_7,2014,239470,1516040
PL_7,2015,114188,1564082
PL_7,2016,93925,1511824
PL_7,2017,77852,1454765
PL_7,2018,65964,1460511
PL_7,2019,54460,1011513
PL_7,2020,43370,1122539
PL_753,2013,38450,50872
PL_753,2014,32474,41252
PL_753,2015,27169,41847
PL_753,2016,22517,42322
PL_753,2017,18490,48832
PL_753,2018,11859,43573
